"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_CB_006","TC_CB_064","Nút Xóa Combo mở hộp thoại xác nhận","5","UI/UX","1.6 Xóa Combo","Có combo tên 'Combo Cũ'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào 'Combo Cũ' trên lưới.
Bước 5. Nhấn nút Xóa Combo trên form.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Nạp dữ liệu lên form.
Bước 5. Hệ thống hiển thị hộp thoại xác nhận xóa có chứa tên 'Combo Cũ'.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_006","TC_CB_065","Hủy thao tác xóa combo","5","Functional","1.6 Xóa Combo","Có combo tên 'Combo Cũ'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào 'Combo Cũ' trên lưới.
Bước 5. Nhấn nút Xóa Combo.
Bước 6. Hộp thoại xác nhận hiện ra, nhấn nút Không.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Nạp dữ liệu lên form.
Bước 5. Hộp thoại xác nhận hiện ra.
Bước 6. Hộp thoại đóng, combo không bị xóa, vẫn hiển thị trên lưới.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_006","TC_CB_066","Xóa combo thành công","5","Functional","1.6 Xóa Combo","Có combo tên 'Combo Bỏ Đi'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào 'Combo Bỏ Đi' trên lưới.
Bước 5. Nhấn nút Xóa Combo.
Bước 6. Hộp thoại xác nhận hiện ra, nhấn nút Có.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Nạp dữ liệu lên form.
Bước 5. Hộp thoại xác nhận hiện ra.
Bước 6. Hệ thống ẩn combo khỏi lưới, thông báo 'Xóa combo thành công', xóa trắng panel chi tiết.","High","","","Bùi Trí Nguyên",""
"UC_CB_007","TC_CB_067","Chuyển ngôn ngữ English - Tiêu đề và Nút bấm dịch tức thời","5","UI/UX","1.7 Đa ngôn ngữ","Đang mở màn hình Danh sách Combo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Trên thanh TopBar, bấm Hệ thống > Ngôn ngữ > English.
Bước 5. Quan sát tiêu đề và các nút trên panel thông tin chung.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Giao diện thay đổi tức thời.
Bước 5. Tiêu đề đổi thành 'Combo Management', nút đổi thành 'Add Combo', 'Save', 'Delete'.","High","","","Bùi Trí Nguyên",""
"UC_CB_007","TC_CB_068","Chuyển ngôn ngữ English - Cột lưới danh sách và rổ dịch tức thời","5","UI/UX","1.7 Đa ngôn ngữ","Đang mở màn hình Danh sách Combo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Trên thanh TopBar, bấm Hệ thống > Ngôn ngữ > English.
Bước 5. Quan sát các tiêu đề cột trên lưới danh sách và lưới Rổ combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Giao diện thay đổi tức thời.
Bước 5. Cột lưới danh sách đổi thành 'Code', 'Combo Name', 'Status'. Lưới Rổ đổi thành 'Product', 'Qty', 'Price'...","High","","","Bùi Trí Nguyên",""
"UC_CB_007","TC_CB_069","Chuyển ngôn ngữ English - Trạng thái Enum dịch tự động","5","UI/UX","1.7 Đa ngôn ngữ","Lưới danh sách có combo trạng thái 'Bản nháp' và 'Hoạt động'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Trên thanh TopBar, bấm Hệ thống > Ngôn ngữ > English.
Bước 5. Quan sát cột Status trên lưới.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Giao diện thay đổi tức thời.
Bước 5. Dữ liệu cột Status tự động hiển thị 'Draft' và 'Active' thay vì Bản nháp/Hoạt động.","High","","","Bùi Trí Nguyên",""
"UC_CB_007","TC_CB_070","Đổi ngôn ngữ không làm mất dữ liệu Tên Combo đang gõ dở","5","Functional","1.7 Đa ngôn ngữ","Đang ở chế độ Thêm mới, nhập Tên Combo là 'Combo Khuyến Mãi'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Trên thanh TopBar, bấm Hệ thống > Ngôn ngữ > English.
Bước 5. Quan sát ô Combo Name.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form chuyển sang tiếng Anh.
Bước 5. Ô Combo Name VẪN GIỮ NGUYÊN dòng chữ 'Combo Khuyến Mãi', không bị xóa trắng do reload form.","High","","","Bùi Trí Nguyên",""
"UC_CB_007","TC_CB_071","Đổi ngôn ngữ không làm mất sản phẩm đang chọn trong rổ","5","Functional","1.7 Đa ngôn ngữ","Đang tạo combo, đã thêm 2 sản phẩm vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Trên thanh TopBar, bấm Hệ thống > Ngôn ngữ > 中文.
Bước 5. Quan sát lưới Rổ combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form chuyển sang tiếng Trung.
Bước 5. Lưới Rổ Combo vẫn chứa đúng 2 sản phẩm đó, số lượng và phần trăm không bị reset.","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_072","Cảnh báo lỗi khi thông báo dịch tự động sang tiếng Trung","5","Functional","1.8 Edge Cases","Ngôn ngữ hệ thống là 中文 (Tiếng Trung).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn Thêm Combo.
Bước 5. Để trống ô Tên Combo.
Bước 6. Nhấn nút Lưu.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form chuyển sang chế độ thêm mới.
Bước 5. Ghi nhận trống.
Bước 6. Hệ thống hiển thị cảnh báo lỗi bắt buộc nhập tên combo BẰNG TIẾNG TRUNG (VD: 组合名称不能留空).","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_073","Chặn spam click nút Lưu Combo","5","Edge Case","1.8 Edge Cases","Đang thêm mới combo hợp lệ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhập Tên Combo: 'Combo Family'.
Bước 5. Nhập Giá Combo: 500000.
Bước 6. Nhấn click chuột trái liên tục 5 lần vào nút Lưu Combo thật nhanh.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ghi nhận tên.
Bước 5. Ghi nhận giá.
Bước 6. Hệ thống chỉ xử lý lưu 1 lần, khóa nút Lưu tạm thời trong lúc xử lý, danh sách chỉ xuất hiện 1 'Combo Family' (không bị trùng lặp record).","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_074","Chặn spam click nút Thêm vào Rổ","5","Edge Case","1.8 Edge Cases","Đang ở chế độ Thêm mới combo. Kho có SP 'Nước Suối'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Chọn SP 'Nước Suối' trên lưới Kho.
Bước 5. Nhấn click chuột trái liên tục 10 lần vào nút Thêm vào Rổ thật nhanh.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ghi nhận SP.
Bước 5. Hệ thống xử lý mượt mà, cộng dồn số lượng 'Nước Suối' trong rổ lên 10 mà không bị crash hay tạo 10 dòng riêng biệt.","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_075","Thêm cùng 1 sản phẩm nhưng dùng nút Tìm kiếm","5","Functional","1.8 Edge Cases","Đang tạo combo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn đúp SP 'Bia 333' trên lưới Kho.
Bước 5. Nhập 'Bia' vào ô Tìm kiếm.
Bước 6. Nhấn đúp SP 'Bia 333' một lần nữa từ kết quả tìm kiếm.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Bia 333 vào rổ (SL=1).
Bước 5. Lưới Kho lọc ra SP.
Bước 6. Bia 333 trong rổ tự động tăng số lượng lên 2, không tạo dòng mới.","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_076","Giới hạn độ dài ô Tìm kiếm kho SP","5","Edge Case","1.8 Edge Cases","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhập vào ô Tìm sản phẩm một chuỗi dài 500 ký tự 'A'.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Hệ thống chặn không cho nhập quá 200 ký tự (chuỗi tự cắt ngắn).","Low","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_077","Chỉnh sửa số lượng sản phẩm trong rổ lên mức cực lớn","5","Edge Case","1.8 Edge Cases","Đã thêm 1 SP vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào ô SL.
Bước 5. Nhập giá trị: 999999.
Bước 6. Nhấn Enter.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Mở ô nhập liệu.
Bước 5. Ghi nhận số lượng.
Bước 6. Hệ thống chấp nhận hoặc tự động giới hạn về mức trần cho phép (VD: 9999), tính Thành tiền không bị tràn số (Overflow).","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_078","Giá Combo nhập số cực lớn","5","Edge Case","1.8 Edge Cases","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn Thêm Combo.
Bước 5. Nhập vào ô Giá Combo giá trị: 999999999999 (12 số 9).
Bước 6. Nhấn Enter.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form chuyển sang chế độ thêm mới.
Bước 5. Ghi nhận số tiền.
Bước 6. Hệ thống chấp nhận, format hiển thị '999,999,999,999', không bị tràn số (kiểu Decimal(15,0)).","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_079","Mô tả combo nhập quá nhiều text","5","Edge Case","1.8 Edge Cases","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn Thêm Combo.
Bước 5. Copy một đoạn văn bản dài 5000 ký tự và dán (Ctrl+V) vào ô Mô tả.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form chuyển sang chế độ thêm mới.
Bước 5. Hệ thống hiển thị thanh cuộn dọc (scrollbar) trong ô Mô tả, không bị văng lỗi vượt giới hạn (Nvarchar max).","Low","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_080","Chặn nhập chữ cái vào cột Phân bổ (%) trên Rổ","5","Negative","1.8 Edge Cases","Đã thêm 1 SP vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào ô Phân bổ (%).
Bước 5. Gõ chữ cái 'abc'.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Mở ô nhập liệu.
Bước 5. Hệ thống không nhận chữ cái, ô chỉ hiện số nguyên hoặc thập phân hợp lệ.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_081","Bắt lỗi khi xóa SP cuối cùng trong rổ mà đang chọn Hoạt động","5","Functional","1.8 Edge Cases","Đang sửa Combo A (trạng thái Hoạt động), rổ có đúng 1 SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Xóa tại dòng sản phẩm duy nhất trong Rổ.
Bước 5. Nhấn nút Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Rổ trống hoàn toàn.
Bước 5. Hệ thống tự động ép combo về trạng thái Bản nháp, hiển thị cảnh báo 'Tổng tỷ lệ phân bổ chưa đạt 100%, combo tự chuyển về trạng thái Bản nháp'.","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_082","Phân bổ nhập số thập phân quá 2 chữ số (VD: 33.333)","5","Edge Case","1.8 Edge Cases","Đã thêm 1 SP vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào ô Phân bổ (%).
Bước 5. Nhập giá trị: 33.333333.
Bước 6. Nhấn Enter.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Mở ô nhập liệu.
Bước 5. Ghi nhận số.
Bước 6. Hệ thống tự động làm tròn hoặc cắt bớt thành 33.33 (Decimal(5,2)).","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_083","Nhấn Chia đều khi rổ có 10 sản phẩm","5","Functional","1.8 Edge Cases","Thêm 10 SP khác nhau vào rổ combo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Chia đều ở footer.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Hệ thống tự động điền 10.00% cho tất cả 10 dòng sản phẩm. Tổng phân bổ đạt đúng 100%.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_084","Khôi phục dữ liệu gốc khi nhấn Làm mới trong lúc đang sửa dở","5","Functional","1.8 Edge Cases","Đang sửa combo A (Tên gốc: 'A', thêm SP vào rổ).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Sửa tên thành 'A Sửa'.
Bước 5. Nhấn nút Làm mới trên thanh công cụ.
Bước 6. Hộp thoại cảnh báo chưa lưu hiện ra, nhấn Không (Bỏ qua).","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ghi nhận thay đổi tên.
Bước 5. Hệ thống hỏi xác nhận.
Bước 6. Giao diện tải lại, panel chi tiết nạp lại dữ liệu gốc của combo A (Tên về lại 'A', rổ về như cũ).","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_085","Khóa trường Giá khi rổ có đánh dấu 'Tự tính' (nếu có tính năng này)","5","UI/UX","1.8 Edge Cases","Đang xem chi tiết combo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Quan sát ô Giá Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ô Giá Combo cho phép nhập tay. Hệ thống không ép buộc giá combo phải bằng Tổng giá gốc dưới rổ.","Low","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_086","Hành vi Splitter khi thu hẹp tối đa panel phải","5","UI/UX","1.8 Edge Cases","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Kéo Splitter sang phải đến sát lề màn hình.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Panel chi tiết bị thu hẹp tối đa nhưng xuất hiện thanh cuộn ngang (scrollbar), không làm mất hoặc vỡ các ô nhập liệu.","Low","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_087","Nhập trùng Tên Combo đã tồn tại","5","Negative","1.8 Edge Cases","Hệ thống đã có combo tên 'Combo Tết'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn Thêm Combo.
Bước 5. Nhập Tên Combo: 'Combo Tết'.
Bước 6. Nhập Giá: 100000.
Bước 7. Nhấn nút Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form Thêm mới.
Bước 5. Ghi nhận tên.
Bước 6. Ghi nhận giá.
Bước 7. Hệ thống lưu thành công (hệ thống cho phép trùng tên vì Mã Combo tự sinh và là duy nhất).","Low","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_088","Đóng ứng dụng khi đang sửa dở Combo","5","Edge Case","1.8 Edge Cases","Đang sửa thông tin Combo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhập tên Combo: 'Đang sửa dở'.
Bước 5. Nhấn nút [X] góc phải trên cùng để đóng phần mềm Đại Nam POS.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ghi nhận nhập liệu.
Bước 5. Phần mềm hiển thị hộp thoại cảnh báo 'Dữ liệu chưa được lưu! Bạn có muốn lưu trước khi thoát?'.","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_089","Mở tính năng Thêm Combo khi không có mạng","5","Edge Case","1.8 Edge Cases","Ngắt kết nối mạng (hoặc tắt DB).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Thêm Combo.
Bước 5. Nhập đầy đủ tên, giá.
Bước 6. Nhấn nút Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form chuyển sang Thêm mới.
Bước 5. Ghi nhận thông tin.
Bước 6. Hệ thống báo lỗi kết nối máy chủ, thông tin trên form giữ nguyên không bị xóa mất.","High","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_090","Xóa combo khi không có quyền (nếu phân quyền)","5","Edge Case","1.8 Edge Cases","Đăng nhập bằng tài khoản Kế Toán (không có quyền Xóa).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chọn 1 combo trên lưới.
Bước 5. Quan sát nút Xóa Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Thông tin combo nạp sang.
Bước 5. Nút Xóa Combo mờ đi (disabled) hoặc bị ẩn đi hoàn toàn.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_091","Tooltip hiển thị trên các nút công cụ","5","UI/UX","1.8 Edge Cases","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Rê chuột (hover) vào nút Thêm Combo và để yên 2 giây.
Bước 5. Rê chuột vào nút Làm mới.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Hệ thống hiển thị tooltip 'Thêm Combo mới'.
Bước 5. Hệ thống hiển thị tooltip 'Làm mới dữ liệu'.","Low","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_092","Tooltip hiển thị trên nút xóa thùng rác của Rổ","5","UI/UX","1.8 Edge Cases","Rổ combo có 1 sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Rê chuột vào nút hình thùng rác ở cuối dòng sản phẩm.
Bước 5. Để yên 2 giây.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Nút thay đổi màu sắc (hover effect).
Bước 5. Hệ thống hiển thị tooltip 'Xóa khỏi rổ'.","Low","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_093","Lưu combo khi Phân bổ (%) của 1 sản phẩm bằng 0","5","Functional","1.8 Edge Cases","Đang thêm mới Combo.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Thêm 2 SP vào rổ.
Bước 5. Nhập Phân bổ SP 1: 100.
Bước 6. Nhập Phân bổ SP 2: 0.
Bước 7. Chọn trạng thái Hoạt động.
Bước 8. Nhấn Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ghi nhận 2 SP.
Bước 5. Ghi nhận 100%.
Bước 6. Ghi nhận 0%.
Bước 7. Trạng thái Hoạt động.
Bước 8. Hệ thống lưu thành công (tổng = 100%, việc có 1 SP nhận 0% là hợp lệ).","Medium","","","Bùi Trí Nguyên",""
"UC_CB_008","TC_CB_094","Tìm kiếm kho SP theo ký tự đặc biệt","5","Functional","1.8 Edge Cases","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhập vào ô Tìm sản phẩm từ khóa: '@#$%'.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Lưới Kho lọc bình thường, hiển thị lưới trống nếu không có SP nào chứa ký tự này, không bị lỗi Exception.","Medium","","","Bùi Trí Nguyên",""
