"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_SP_001","TC_SP_128","Hiệu ứng loading mượt mà khi lọc dữ liệu lớn","5","UI/UX","1.1 Danh sách SP","Hệ thống có hàng nghìn SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn nút Tất cả trên bộ lọc.
Bước 5. Quan sát lưới trong lúc tải.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Lưới lọc dữ liệu.
Bước 5. Có biểu tượng loading xoay tròn hoặc thanh progress nhỏ chạy mượt, giao diện không bị treo cứng (not responding) khi tải nghìn dòng.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_129","Nhập giá Khuyến mãi cao hơn giá Mặc định","5","Negative","1.3 Tab bảng giá","Đang Thêm bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm SP, sang Tab Bảng giá.
Bước 4. Thêm dòng Mặc định, giá 100000.
Bước 5. Thêm dòng Khuyến mãi (cùng khoảng thời gian), giá 120000.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Bảng giá.
Bước 4. Dòng 1 hợp lệ.
Bước 5. Dòng 2 vô lý.
Bước 6. (Tùy yêu cầu nghiệp vụ) Hệ thống có thể cho phép hệ thống lưu thành công.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_130","Cảnh báo khi chọn Loại SP là Vật tư cho nhóm không hợp lý","5","Functional","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm SP.
Bước 4. Chọn Loại SP là Lưu trú.
Bước 5. Quan sát checkbox Là vật tư.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Chọn Loại Lưu trú.
Bước 5. Checkbox Là vật tư có thể bị tắt và khóa xám tương tự Vé, vì phòng khách sạn không thể đem cất vào kho làm vật tư.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_131","Tìm kiếm trong dropdown chọn Điểm bán","5","UI/UX","1.2 Tab thông tin chung","Có 50 điểm bán trong hệ thống.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm SP.
Bước 4. Mở dropdown Điểm bán.
Bước 5. Gõ chữ 'Quầy bar' vào ô tìm kiếm nhỏ trong dropdown.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Dropdown mở ra có ô search box.
Bước 5. Các mục có chữ 'Quầy bar' hiện ra, ẩn các điểm bán khác để chọn nhanh.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_132","Ràng buộc ngày tháng bằng text (gõ tay) ở Bảng giá sai định dạng","5","Negative","1.3 Tab bảng giá","Đang ở Tab Bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm SP, sang tab Bảng giá.
Bước 4. Thêm dòng, nhấp thẳng vào ô Ngày hiệu lực từ.
Bước 5. Gõ chuỗi '35/13/2025' rồi nhấn phím Tab.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Bảng giá.
Bước 4. Dòng mới được focus.
Bước 5. TextBox tự động chặn ngày không tồn tại, tự revert lại giá trị rỗng và báo lỗi icon đỏ: Ngày tháng không hợp lệ.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_133","Lưu sản phẩm có Cảnh báo dị ứng dài đúng 500 ký tự (Biên độ)","5","Functional","1.6 Tab F&B","Đang ở Tab F&B.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm Đồ ăn, sang tab F&B.
Bước 4. Copy và dán chuỗi đúng 500 chữ A vào Cảnh báo dị ứng.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab F&B.
Bước 4. TextBox chấp nhận đủ 500 ký tự.
Bước 5. Lưu thành công.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_134","Cảnh báo dị ứng bị cắt ngắn khi nhập 501 ký tự","5","UI/UX","1.6 Tab F&B","Đang ở Tab F&B.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm Đồ ăn, sang tab F&B.
Bước 4. Copy và dán chuỗi 501 chữ A vào Cảnh báo dị ứng.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab F&B.
Bước 4. TextBox tự động cắt bỏ chữ A thứ 501, giới hạn chuẩn đúng độ dài thiết kế.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_135","Thêm một dòng bảng giá không có Ngày kết thúc (Áp dụng vĩnh viễn)","5","Functional","1.3 Tab bảng giá","Đang ở Tab Bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm SP, sang tab Bảng giá.
Bước 4. Thêm dòng, nhập Ngày hiệu lực từ (VD: 01/01/2025).
Bước 5. Để trống ô Ngày hiệu lực đến. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Bảng giá.
Bước 4. Ngày từ được điền.
Bước 5. Hệ thống lưu thành công, hiểu rằng bảng giá này áp dụng vô thời hạn (cho đến khi bị thay thế).","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_136","Báo lỗi 2 dòng Mặc định có 1 dòng Vĩnh viễn (Chồng lấp)","5","Negative","1.3 Tab bảng giá","Đang ở Tab Bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm SP, sang tab Bảng giá.
Bước 4. Dòng 1: Mặc định, Từ 01/01/2025, Đến trống.
Bước 5. Dòng 2: Mặc định, Từ 01/06/2025, Đến 31/12/2025.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Bảng giá.
Bước 4. Dòng 1 hợp lệ.
Bước 5. Dòng 2 nằm lọt thỏm trong khoảng vĩnh viễn của dòng 1.
Bước 6. Hệ thống báo lỗi: Khoảng thời gian hiệu lực bị trùng lấp.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_137","Click nút Sửa nhưng chưa sửa gì và nhấn Lưu (Không cần gọi API)","5","UI/UX","1.1 Danh sách SP","Đang chọn SP hợp lệ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn SP trên lưới.
Bước 4. Không thao tác sửa bất kỳ ô nào.
Bước 5. Nhấn ngay nút Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Panel nạp dữ liệu.
Bước 4. Trạng thái Form không bị Dirty.
Bước 5. Form bỏ qua lệnh lưu ","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_138","Lọc bảng lưới F&B/BOM theo tiêu đề cột","5","UI/UX","1.6 Tab F&B","Đang sửa Đồ uống có 5 nguyên liệu BOM.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn Đồ uống, sang Tab F&B.
Bước 4. Nhấp vào dòng chữ 'Tên nguyên liệu' trên lưới.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab F&B.
Bước 4. Các dòng trong lưới BOM tự động sắp xếp tên nguyên liệu theo alphabet (A->Z).","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_139","Xác nhận lại trước khi tải lại toàn bộ form bằng nút Làm mới khi có thay đổi","5","Functional","1.1 Danh sách SP","Đang sửa dở dang VE_001.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn SP VE_001, sửa tên.
Bước 4. Di chuột lên thanh công cụ phía trên và nhấn nút Làm mới.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Tên SP bị đổi.
Bước 4. Hộp thoại cảnh báo dữ liệu chưa lưu xuất hiện trước khi lưới tải lại, đảm bảo người dùng không vô tình làm mất thông tin đang nhập.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_140","Tab tự động chuyển khi báo lỗi ở tab đang ẩn","5","UI/UX","1.2 Tab thông tin chung","Đang ở Tab F&B, nhưng cố tình xóa Mã SP ở Tab Thông tin chung.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm mới SP.
Bước 4. Ở tab Thông tin chung, để trống Mã SP.
Bước 5. Sang tab F&B, cấu hình đúng.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Lỗi Validation.
Bước 5. Tab F&B hợp lệ.
Bước 6. Hệ thống từ chối lưu, VÀ tự động chuyển màn hình nhảy về Tab Thông tin chung, focus vào ô Mã SP để báo lỗi đỏ.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_141","Tắt kích hoạt quyền (vé trò chơi) và nhấn lưu","5","Functional","1.5 Tab cấu hình vé","Sửa vé trò chơi đã có cấu hình.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn Vé trò chơi đã lưu trước đó.
Bước 4. Sang tab Cấu hình vé, bỏ tích Kích hoạt quyền truy cập.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel chi tiết.
Bước 4. Lưới tự ẩn.
Bước 5. Lưu thành công. Vé này không còn dùng cổng quẹt được nữa. API gửi lệnh xóa các phân quyền cũ.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_142","Tìm kiếm theo mã số của lưới Quy đổi ĐVT","5","Functional","1.4 Tab quy đổi ĐVT","Sản phẩm có 3 ĐVT quy đổi.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn SP, sang tab Quy đổi.
Bước 4. Mở dropdown chọn ĐVT đích trong lưới.
Bước 5. Gõ tìm từ khóa 'Gram' trên giao diện nếu hỗ trợ.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Quy đổi.
Bước 4. Dropdown trong lưới (GridLookUpEdit) hiện ra.
Bước 5. Lọc đúng ĐVT có tên 'Gram'.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_143","Mã SP chứa khoảng trắng (White space) ở giữa","5","Negative","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm mới SP.
Bước 4. Nhập Mã SP là 'VE_ ABC'.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Mã SP có khoảng trắng.
Bước 5. Hệ thống báo: Mã sản phẩm không được chứa khoảng trắng. Vui lòng nhập viết liền không dấu.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_144","Giá trị tự tính bằng Giá tham khảo * Hệ số (Công thức nháp UI)","5","UI/UX","1.4 Tab quy đổi ĐVT","Đang ở Tab Quy đổi.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm SP, nhập Giá tham khảo 10.000.
Bước 4. Sang tab Quy đổi, thêm dòng ĐVT Thùng, Hệ số 24.
Bước 5. Để trống ô Giá bán, quan sát chữ 'Tự tính' có kèm nháp số tiền.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Giá chuẩn thiết lập.
Bước 4. Hệ số thiết lập.
Bước 5. (Tùy UI) Giao diện có thể hiện chữ Tự tính (240,000) để trực quan. Nếu không thì chỉ hiện Tự tính cũng Passed.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_145","Thay đổi trạng thái SP từ Ngừng bán sang Đang bán","5","Functional","1.2 Tab thông tin chung","Chọn SP đang Ngừng bán.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn SP đang có trạng thái Ngừng bán (đỏ).
Bước 4. Đổi Trạng thái sang Đang bán.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Thông tin nạp lên panel.
Bước 4. Trạng thái đổi.
Bước 5. Lưu thành công. Trên lưới dòng SP này chuyển từ chữ màu Đỏ sang chữ màu Xanh lá.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_146","Hệ thống tự focus vào dòng SP vừa được lưu thành công trên lưới","5","UI/UX","1.1 Danh sách SP","Đang ở danh sách.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm mới SP tên 'Zebra'.
Bước 4. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Form thêm mới.
Bước 4. Lưu thành công. Lưới tải lại, sắp xếp (Zebra có thể nằm cuối trang). Lưới tự động scroll xuống và chọn đúng dòng 'Zebra' vừa thêm để người dùng biết đã vào.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_147","Thêm SP loại Hàng hóa (chuẩn) đủ thông tin","5","Functional","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm mới.
Bước 4. Chọn Loại SP: Hàng hóa (HH_).
Bước 5. Điền thông tin bắt buộc, thêm 1 dòng Bảng giá. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Chọn đúng loại HH.
Bước 5. Lưu thành công. Hệ thống xử lý chuẩn không dính logic Vé hay F&B.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_148","Bấm Lưu liên tục 2 lần khi Thêm mới (DoubleClick bug)","5","Functional","1.2 Tab thông tin chung","Đang ở Thêm mới, điền đủ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm mới SP hợp lệ.
Bước 4. Nhấp đúp chuột thật nhanh vào nút Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Panel đã điền.
Bước 4. Hệ thống chỉ xử lý Lưu 1 lần, không sinh ra 2 dòng SP giống nhau trong DB (chống double click / spam API).","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_149","Tab thông tin chung: Không bắt buộc nhập Ghi chú","5","Functional","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm mới SP hợp lệ.
Bước 4. Bỏ trống hoàn toàn ô Ghi chú.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Điền các ô bắt buộc.
Bước 4. Ghi chú rỗng.
Bước 5. Hệ thống lưu thành công không bắt lỗi vì trường này tùy chọn.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_150","Form Layout không vỡ khi Resize màn hình lớn ra","5","UI/UX","1.1 Danh sách SP","Đang ở Danh mục SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Phóng to màn hình (Maximize) hoặc thay đổi kích thước cửa sổ.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Lưới và panel đang hiện.
Bước 4. Giao diện co giãn lưới, các text box tự động trải dài đẹp mắt, không bị vỡ layout, không lòi scrollbar dư thừa.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_151","Focus bị khóa khi đang có hộp thoại Load","5","UI/UX","1.1 Danh sách SP","Mạng cố tình làm chậm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn nút Tất cả. Trong khi vòng tròn Loading quay, cố click vào ô tìm kiếm.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở danh sách SP.
Bước 4. Lưới bị phủ overlay (mờ đi), không cho click chuột thao tác lung tung tránh lỗi khi đang chờ API phản hồi.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_152","Chuyển ngôn ngữ sang English - Dịch tự động Lưới và Bộ lọc","5","UI/UX","1.4 Đa ngôn ngữ","Đang mở màn hình Danh sách SP.","Bước 1. Trên thanh TopBar, bấm Hệ thống > Ngôn ngữ > English.
Bước 2. Quan sát hàng nút lọc nhanh và tiêu đề cột trên lưới SP.","Bước 1. Sự kiện chuyển ngôn ngữ kích hoạt tức thời.
Bước 2. Các nút lọc chuyển sang tiếng Anh (All, Tickets, F&B...). Tiêu đề cột lưới đổi thành Product Code, Product Name, Price, Status...","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_153","Chuyển ngôn ngữ sang English - Dịch tự động dữ liệu Enum (Loại, Trạng thái)","5","UI/UX","1.4 Đa ngôn ngữ","Đang mở màn hình Danh sách SP, có chứa các sản phẩm đa dạng trạng thái.","Bước 1. Trên thanh TopBar, bấm Hệ thống > Ngôn ngữ > English.
Bước 2. Quan sát dữ liệu thực tế bên trong cột Loại SP và Trạng thái.","Bước 1. Sự kiện chuyển ngôn ngữ kích hoạt tức thời.
Bước 2. Dữ liệu cột Trạng thái đổi từ 'Đang bán', 'Tạm ngưng' thành 'Active', 'Suspended'. Cột Loại SP đổi từ 'Vé trò chơi', 'Đồ ăn' thành 'Game Ticket', 'Food'...","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_154","Chuyển ngôn ngữ sang Tiếng Trung (中文) - Panel chi tiết SP đổi ngôn ngữ","5","UI/UX","1.4 Đa ngôn ngữ","Đang chọn 1 sản phẩm để hiển thị Panel Chi tiết bên phải.","Bước 1. Trên thanh TopBar, bấm Hệ thống > Ngôn ngữ > 中文.
Bước 2. Quan sát các Label và Placeholder text bên trong Panel chi tiết sản phẩm.","Bước 1. Sự kiện chuyển ngôn ngữ kích hoạt tức thời.
Bước 2. Các nhãn (Tên sản phẩm, Giá bán, Trạng thái) chuyển sang tiếng Trung. Text mờ (Placeholder) trong ô tìm kiếm cũng tự động chuyển sang tiếng Trung.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_155","Thông báo lỗi/thành công tự động lấy theo ngôn ngữ đang chọn","5","Functional","1.4 Đa ngôn ngữ","Đã chuyển ngôn ngữ hệ thống sang English.","Bước 1. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 2. Nhấn Thêm mới.
Bước 3. Để trống ô Mã sản phẩm và Tên sản phẩm, nhấn Lưu.","Bước 1. Mở màn hình danh sách SP.
Bước 2. Mở panel Thêm mới.
Bước 3. Hệ thống chặn lưu và hiển thị thông báo lỗi bằng Tiếng Anh (VD: Product code is required).","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_156","Chuyển đổi qua lại nhiều ngôn ngữ không gây lỗi mất dữ liệu đang nhập dở","5","Functional","1.4 Đa ngôn ngữ","Đang thêm mới SP, đã nhập Tên SP là 'Vé VIP'.","Bước 1. Trên thanh TopBar, bấm Hệ thống > Ngôn ngữ > English.
Bước 2. Quan sát ô Tên SP vừa nhập.","Bước 1. Giao diện (Label, Nút bấm) chuyển sang tiếng Anh.
Bước 2. Dữ liệu đang nhập dở 'Vé VIP' bên trong TextBox KHÔNG bị xóa mất do quá trình reload.","High","","","Bùi Trí Nguyên","Lưu ý kiểm tra cơ chế Reload() không clear form"
"UC_SP_001","TC_SP_157","Cảnh báo Ngày hiệu lực đến nhỏ hơn ngày hiệu lực từ","5","Negative","1.3 Tab Bảng giá","Hệ thống đang chạy bình thường, chưa có dữ liệu đặc biệt.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Chuyển sang Tab Bảng giá.
Bước 6. Nhấn nút Thêm dòng.
Bước 7. Chọn Hiệu lực từ là 20/04/2026.
Bước 8. Chọn Hiệu lực đến là 19/04/2026.
Bước 9. Nhấn nút Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Tab Bảng giá mở ra.
Bước 6. Dòng giá mới xuất hiện trên lưới.
Bước 7. Ghi nhận ngày hiệu lực từ.
Bước 8. Ghi nhận ngày hiệu lực đến.
Bước 9. Hệ thống chặn lưu và hiển thị thông báo: Ngày hiệu lực đến phải sau ngày hiệu lực từ.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_158","Lưu sản phẩm gặp lỗi Timeout server - Giữ nguyên dữ liệu","5","Edge Case","1.2 Tab thông tin chung","Máy chủ đang quá tải hoặc cấu hình ép lỗi Timeout.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Nhập vào ô Tên SP giá trị: Vé trò chơi lỗi mạng.
Bước 6. Nhấn nút Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Ghi nhận giá trị Tên SP.
Bước 6. Hệ thống hiển thị thông báo: Lưu thất bại. Panel thông tin chung vẫn giữ nguyên dòng chữ 'Vé trò chơi lỗi mạng', không bị xóa trắng.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_159","Tải ảnh đại diện sai định dạng bị chặn","5","Negative","1.2 Tab thông tin chung","Máy tính có chuẩn bị 1 file ảnh định dạng .pdf (VD: anh.pdf).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Nhấn chuột vào ô Ảnh đại diện.
Bước 6. Chọn file anh.pdf và nhấn Open.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Hộp thoại chọn file của Windows mở ra.
Bước 6. Hệ thống hiển thị cảnh báo: Ảnh không đúng định dạng. Chỉ chấp nhận jpg, png, gif, webp. Ô ảnh đại diện vẫn trống.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_160","Báo lỗi chặn lưu khi SP F&B chế biến chưa khai báo Định Mức Nguyên Liệu","5","Negative","1.6 Tab F&B","Hệ thống đang chạy bình thường, chưa có dữ liệu đặc biệt.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm mới sản phẩm, chọn Loại SP là Ăn uống.
Bước 4. Đảm bảo checkbox Là vật tư đang bị tắt và khóa.
Bước 5. Sang tab Cấu hình F&B, để trống lưới định mức nguyên liệu.
Bước 6. Nhấn nút Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Tab Thông tin chung nhận Loại SP Ăn uống.
Bước 4. Checkbox Là vật tư tự động tắt và bị mờ đi (không bấm được).
Bước 5. Tab Cấu hình F&B hiển thị với lưới BOM trống.
Bước 6. Hệ thống từ chối lưu, hiển thị cảnh báo: BẮT BUỘC KHAI BÁO NGUYÊN LIỆU! Sản phẩm pha chế/chế biến phải có ít nhất 1 nguyên liệu định mức.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_161","Khóa cứng và tự động tích Là vật tư khi chọn Đồ uống đóng chai","5","UI/UX","1.2 Tab thông tin chung","Hệ thống đang chạy bình thường, chưa có dữ liệu đặc biệt.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn Thêm mới sản phẩm.
Bước 4. Chọn Loại SP là Đồ uống đóng chai.
Bước 5. Quan sát trạng thái checkbox Là vật tư.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở form thêm mới.
Bước 4. Chọn loại Đồ uống đóng chai thành công.
Bước 5. Checkbox Là vật tư tự động được tích chọn và bị mờ đi (khóa cứng).","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_162","Khóa cứng và bỏ tích Là vật tư khi chọn loại Đồ ăn (chế biến)","5","UI/UX","1.2 Tab thông tin chung","Hệ thống đang chạy bình thường, chưa có dữ liệu đặc biệt.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, chọn Thêm mới sản phẩm.
Bước 4. Chọn Loại SP là Đồ ăn.
Bước 5. Quan sát trạng thái checkbox Là vật tư.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở form thêm mới.
Bước 4. Chọn loại Đồ ăn thành công.
Bước 5. Checkbox Là vật tư tự động bỏ tích và bị mờ đi (khóa cứng).","High","","","Bùi Trí Nguyên",""
