TC ID,Title,Est. (mins),Test Type,Area,Procedure / Steps,Expected Results,Priority,RESULT
RT_096,Cho thuê khi trạm không có SP nào — danh sách trống,2,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Chọn trạm không có SP cho thuê.
3. Quan sát danh sách.","1. Đăng nhập thành công.
2. Chọn trạm trống.
3. Danh sách SP trống. Không lỗi. Nếu cố thanh toán → ""Giỏ trống"".",Medium,PENDING
RT_097,Tab Giám sát — cập nhật realtime khi tạo đơn mới,5,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Giám sát: ghi nhận X phiên.
3. Chuyển Cho Thuê, tạo đơn mới.
4. Chuyển lại Giám sát.
5. Quan sát.","1. Đăng nhập thành công.
2. X phiên.
3. Tạo đơn → X+1.
4. Chuyển.
5. Bảng hiện X+1 phiên. Phiên mới vừa tạo xuất hiện.",High,PENDING
RT_098,Popup xác nhận thanh toán — nhấn Close (X) → hủy,2,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Giỏ có hàng. Nhấn Thanh toán.
3. Popup hỏi xác nhận → nhấn X.
4. Quan sát.","1. Đăng nhập thành công.
2. Popup hỏi.
3. Nhấn X.
4. KHÔNG thanh toán. Giỏ giữ nguyên. Ví không trừ.",Medium,PENDING
RT_099,E2E luồng cho thuê RFID — từ thêm SP đến thanh toán xong,10,E2E,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"".
2. Mở Thuê đồ → tab Cho Thuê. Chọn trạm A.
3. Double-click Phao x2, Tủ x1.
4. Kiểm tra tổng: đúng.
5. Quẹt RFID KH (ví 2.000K).
6. Nhấn TT ví → popup → Có.
7. Popup thành công. Mã biên lai sinh. Clipboard. Giỏ reset.
8. Tab Giám sát: phiên mới xuất hiện.","1. Đăng nhập thành công.
2. Tab Cho Thuê.
3. Giỏ: 2 phao + 1 tủ.
4. Tổng đúng.
5. RFID gắn.
6. Thanh toán OK.
7. Mã sinh. Clipboard = mã. Giỏ trống.
8. Giám sát có phiên mới. E2E HOÀN CHỈNH.",Critical,PENDING
RT_100,E2E luồng trả đồ RFID — từ quẹt RFID đến hoàn cọc xong,10,E2E,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"".
2. Tab Nhận Trả. Quẹt RFID KH (3 phao đang thuê).
3. F12 → tự điền trả đủ.
4. Xác nhận → hoàn cọc ví.
5. Quẹt lại RFID → bảng trống.
6. Tab Giám sát: phiên biến mất.","1. Đăng nhập thành công.
2. Bảng: 3 phao.
3. F12 → Phao=3.
4. Hoàn cọc 3×200K = 600K.
5. Bảng trống (không còn đồ).
6. Giám sát giảm 1 phiên. E2E HOÀN CHỈNH.",Critical,PENDING
RT_101,E2E luồng trả đồ tiền mặt — khách vãng lai,10,E2E,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"".
2. Tab Nhận Trả. Gõ mã biên lai khách vãng lai.
3. Bảng hiện đồ thuê.
4. F12 → trả đủ. Xác nhận.
5. Popup: ""Hoàn cọc tiền mặt: [X]đ"".
6. Bảng tải lại trống.","1. Đăng nhập thành công.
2. Tìm đơn vãng lai.
3. Bảng hiện.
4. Trả đủ. Hoàn cọc tiền mặt.
5. Popup nêu số tiền mặt hoàn.
6. Bảng trống. E2E HOÀN CHỈNH.",Critical,PENDING
RT_102,E2E luồng mất đồ — popup phạt → hoàn + giữ cọc,10,E2E,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"".
2. Tab Nhận Trả. Quẹt RFID KH thuê 3 phao.
3. Trả = 2, Mất = 1.
4. Xác nhận → popup phạt → nhập 300K → OK.
5. Kiểm tra ví: hoàn 2 cọc, giữ 1 cọc, trừ thêm 300K phạt.","1. Đăng nhập thành công.
2. Bảng: 3 phao.
3. Trả 2, mất 1.
4. Phạt 300K.
5. Ví: +400K (hoàn 2 cọc) -200K (giữ 1 cọc) -300K (phạt). Net: ví thay đổi đúng.",Critical,PENDING
RT_103,Thanh toán liên tiếp 5 đơn — hiệu năng ổn,10,Performance,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"".
2. Tạo 5 đơn liên tiếp (thêm SP, thanh toán, reset, lặp).
3. Quan sát tốc độ.","1. Đăng nhập thành công.
2. 5 đơn.
3. Mỗi đơn < 1 giây. Không chậm. Không treo. Không memory leak.",Medium,PENDING
RT_104,Trả đồ liên tiếp 5 lần — hiệu năng ổn,10,Performance,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"".
2. Trả 5 đơn liên tiếp (quẹt, F12, xác nhận, lặp).
3. Quan sát.","1. Đăng nhập thành công.
2. 5 lần trả.
3. Mỗi lần < 1 giây. Ổn định.",Medium,PENDING
RT_105,Đóng form đang có giỏ hàng — cảnh báo mất dữ liệu,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm 2 SP vào giỏ.
3. Đóng form (nhấn X hoặc chuyển menu).
4. Quan sát.","1. Đăng nhập thành công.
2. Giỏ có hàng.
3. Đóng form.
4. Hộp thoại cảnh báo ""Giỏ hàng vẫn còn sản phẩm. Đóng sẽ mất dữ liệu?"" HOẶC form đóng và giỏ mất (tùy thiết kế). Quan trọng: không crash.",Medium,PENDING
