TC ID,Title,Est. (mins),Test Type,Area,Procedure / Steps,Expected Results,Priority,RESULT
"POS_173","[TICH HOP] Ban SP roi Kiem Kho Hoan tat — ton kho dieu chinh dung","10","Integration","POS -> KiemKho","1. Mo phan mem.
2. Dang nhap admin.
3. Menu ""Ban hang"". Ban SP SL=5. Ton con 95.
4. Menu ""Kho Hang"" > ""Kiem Ke"".
5. Tim SP, nhap Ton TT = 90. Nhan ""Hoan Tat"".
6. Xac nhan ""Co"".
7. Hop thoai ""Kiem ke hoan tat!"" hien.
8. Kiem tra luoi ton kho.","1-2. OK.
3. Ton = 95.
4-6. Kiem ke, nhap 90, hoan tat.
7-8. Ton kho cua SP bi dieu chinh VE 90 (giam tu 95 xuong 90 do chenh lech thuc te). He thong tu dong tao phieu dieu chinh kho. Day la flow: POS ban dung -> kiem kho phat hien mat hang -> dieu chinh.","High","PENDING"
"POS_174","[TICH HOP] Ban SP — qua form NCC — khong anh huong thong tin NCC","3","Integration","POS -> NCC","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban SP bat ky. Thanh toan OK.
4. Menu ""Kho Hang"", nhan nut ""Nha Cung Cap"".
5. Form NCC hien thi.
6. Kiem tra danh sach NCC.","1-2. OK.
3. Thanh toan OK.
4-6. Danh sach NCC KHONG thay doi sau khi ban hang. Viec ban hang tren POS chi anh huong kho va KH, KHONG tac dong den thong tin NCC.","Low","PENDING"
"POS_175","[TICH HOP] Ban SP — tim kiem trong Kho Hang — filter van hoat dong","3","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban ""Nuoc ngot lon"" SL=5. Thanh toan OK.
4. Menu ""Kho Hang"".
5. Go ""Nuoc"" vao o Tim kiem.
6. Quan sat ket qua loc.","1-2. OK.
3. Ban 5 lon.
4-6. O tim kiem loc dung: chi hien SP co ten chua ""Nuoc"". Ton kho cua ""Nuoc ngot lon"" da giam 5 don vi. Filter va du lieu ton deu chinh xac.","Low","PENDING"
"POS_176","[TICH HOP] Ban SP — Kho Double-click DVT — xoay vong van dung","5","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban ""Nuoc ngot lon"" SL=24. Thanh toan OK.
4. Menu ""Kho Hang"".
5. Double-click cot DVT cua dong ""Nuoc ngot lon"".
6. DVT doi sang ""Thung"".
7. Quan sat SL va Gia.","1-2. OK.
3. Ban 24 lon. Ton giam 24.
4-5. Double-click cot DVT.
6. DVT = ""Thung 🔄"". SL tu dong chia: VD tu 476 lon -> 19.83 Thung (lam tron 2 chu so). Gia x24.
7. Double-click lan nua -> quay ve ""Lon 🔄"". SL va Gia quay lai binh thuong. Chuc nang xoay vong khong bi anh huong boi viec ban hang.","Low","PENDING"
"POS_177","[TICH HOP] Mo POS — chon kho khac — danh sach SP & ton cap nhat theo kho","5","Integration","POS internal","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"".
4. Dropdown Kho dang chon ""Kho trung tam"".
5. Ghi nho SP ""Mi/Pho"" con hien tren danh sach (neu ton > 0 o kho TT).
6. Doi dropdown sang ""Kho su kien"" (gia su SP Mi/Pho ton = 0 o kho SK).
7. Double-click ""Mi/Pho"".
8. Quan sat phan hoi.","1-2. OK.
3-4. Kho TT duoc chon.
5. Mi/Pho hien.
6. Doi kho SK.
7-8. Canh bao ""ton 0"" vi kho su kien khong co Mi/Pho. He thong kiem tra ton THEO KHO DANG CHON, khong phai toan he thong.","High","PENDING"
"POS_178","[TICH HOP] Ban SP roi mo Blind Mode kiem kho — Ton HT bi an","5","Integration","POS -> KiemKho","1. Mo phan mem.
2. Dang nhap admin.
3. Menu ""Ban hang"". Ban SP SL=3. Thanh toan OK.
4. Menu ""Kho Hang"" > ""Kiem Ke"".
5. Tick checkbox ""Blind Mode"".
6. Quan sat grid.","1-2. OK.
3. Ban 3 SP.
4-6. Khi bat Blind Mode: cot ""Ton He Thong"" va ""Chenh Lech"" BI AN (Visible = false). Chi con: Ten SP, DVT, ""Ton Thuc Te"" (de nhan vien nhap). Nhan vien dem hang thuc te ma khong bi chi phoi boi so lieu he thong.","Medium","PENDING"
"POS_179","[TICH HOP] Ban SP — qua Kho — nut F5 Dong Bo — thong bao thanh cong","3","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban SP bat ky. Thanh toan OK.
4. Menu ""Kho Hang"".
5. Nhan F5 (Dong Bo).
6. Quan sat thong bao.","1-2. OK.
3. Ban SP OK.
4-6. Thong bao: ""Da dong bo lai Ton Kho hien tai voi So The Kho (Ledger)!"". Ton kho sau dong bo khop voi ledger. Khong co loi.","Low","PENDING"
"POS_180","[TICH HOP] Ban SP 999 SL — kiem tra max integer khong loi","5","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Tim SP ton kho lon (VD: ""Nuoc suoi 500ml"" ton = 762).
4. Menu ""Ban hang"". Them Nuoc suoi, go SL = 762. (He thong chap nhan vi = ton kho).
5. Thanh toan OK.
6. Menu ""Kho Hang"". Kiem tra.","1-2. OK.
3. Ton = 762.
4-5. SL = 762, thanh toan OK.
6. Ton = 0. Khong bi loi tran so (integer overflow), khong bi am. He thong xu ly so luong lon binh thuong.","Medium","PENDING"
"POS_181","[TICH HOP] Ban SP — qua The Kho — dong xuat ghi SoChungTu = ma don hang","5","Integration","POS -> TheKho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban SP SL=2. Thanh toan OK. Ghi nho ma DH hien tren hoa don.
4. Menu ""Kho Hang"", click SP ve ban.
5. Xem The Kho — dong moi.
6. Kiem tra cot ""So Chung Tu"".","1-2. OK.
3. Ma DH = ""DH-..."".
4-6. The Kho dong moi: cot ""So Chung Tu"" = ma DH. Lien ket truy vet giua don hang POS va kho dung.","Low","PENDING"
"POS_182","[TICH HOP] Ban SP nhieu DVT — qua Don Hang — chi tiet luu IdDonViXuat va TyLeQuyDoi","5","Integration","POS -> DonHang","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban ""Nuoc ngot lon"" doi Thung SL=1 (1 Thung=24 lon).
4. Thanh toan OK.
5. Tim don hang. Xem chi tiet.","1-2. OK.
3-4. Ban 1 Thung.
5. Chi tiet: TyLeQuyDoi = 24. Dong bong lich su quy doi de truy vet. Neu sau nay ty le thay doi, don hang cu van giu gia tri 24 tai thoi diem ban.","Medium","PENDING"
"POS_183","[TICH HOP] Ban SP — Don Hang luu NguonBan = POS","3","Integration","POS -> DonHang","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban SP bat ky. Thanh toan OK.
4. Tim don hang moi nhat.
5. Kiem tra truong ""NguonBan"".","1-2. OK.
3. Thanh toan POS.
4-5. NguonBan = ""POS"". Phan biet voi don hang tu Web/API.","Low","PENDING"
"POS_184","[TICH HOP] Ban SP — Don Hang luu CreatedBy = ID nhan vien dang nhap","3","Integration","POS -> DonHang","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"" (ID = X).
3. Menu ""Ban hang"". Thanh toan OK.
4. Tim don hang. Kiem tra CreatedBy.","1-2. OK.
3. Thanh toan OK.
4. CreatedBy = X (ID cua tai khoan thungan01). Truy vet dung nhan vien tao don.","Low","PENDING"
"POS_185","[TICH HOP] Ban Combo 2 lan — kho tru cong don tung SP","7","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ton tung SP trong Combo.
4. Menu ""Ban hang"". Quet ""CB001"" SL=1. Thanh toan OK.
5. Tiep: Quet ""CB001"" SL=1. Thanh toan OK.
6. Menu ""Kho Hang"". Kiem tra ton.","1-2. OK.
3. Ghi nho.
4-5. 2 don moi don 1 Combo.
6. Tung SP trong Combo giam x2 (2 lan ban). VD: Nuoc suoi giam 2, Banh mi giam 2. Cong don 2 don dung.","High","PENDING"
"POS_186","[TICH HOP] Ban SP tien mat — KH xem Giao dich — nhom = Giao dich thuong","3","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH. Ban SP. Thanh toan tien mat OK.
4. Menu ""Khach Hang"". Tim KH. Tab Giao dich.
5. Kiem tra Nhom GD cua dong moi.","1-2. OK.
3. Tien mat.
4-5. Nhom = ""Giao dich thuong"", Loai = ""Hoa don - DaThanhToan"". SO TIEN co dau ""-"" (mau do) vi la  chi ra.","Low","PENDING"
"POS_187","[TICH HOP] Ban SP Vi RFID — KH xem Giao dich — co 2 dong (thuong + vi)","5","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH co vi. Ban SP. Thanh toan Vi RFID OK.
4. Menu ""Khach Hang"". Tim KH. Tab Giao dich.
5. Kiem tra cac dong moi.","1-2. OK.
3. Vi RFID.
4-5. Co 2 dong moi: 1 dong nhom ""Giao dich thuong"" (hoa don) va 1 dong ""Giao dich vi"" (tru vi). So tien 2 dong bang nhau.","Medium","PENDING"
"POS_188","[TICH HOP] Ban SP — KH xem Tab Giao dich — so tien hien dung format","3","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH. Ban don 222.500d. Thanh toan OK.
4. Menu ""Khach Hang"". Tab Giao dich.
5. Quan sat cot ""So Tien"".","1-2. OK.
3. Thanh toan 222.500d.
4-5. Cot So Tien hien: ""- 222,500 d"" (mau do, in dam, canh phai). Format so co dau phay ngan cach phan nghin. Khong bi cat, khong bi loi unicode.","Low","PENDING"
"POS_189","[TICH HOP] Ban SP xong — quay lai POS — gio hang DA RESET sach","3","Integration","POS internal","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban SP, thanh toan OK.
4. Quan sat man hinh POS sau thanh toan.","1-2. OK.
3. Thanh toan OK.
4. Gio hang = 0 dong. Tieu de = ""GIO HANG (0)"". Tong tien = 0. Nhan KH = ""Khach vang lai"". O ma KH trong. O tien khach dua trong. Con tro o o quet ma. Tat ca reset sach, san sang don thu 2.","Medium","PENDING"
"POS_190","[TICH HOP] Ban SP — so du kha dung vi RFID cap nhat real-time","7","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Khach Hang"". Tim KH co vi RFID. Ghi nho ""So du kha dung"" = S.
4. Menu ""Ban hang"". Tim KH. Ban SP gia 30.000d. Thanh toan Vi RFID OK.
5. NGAY LAP TUC: Menu ""Khach Hang"". Tim KH.
6. Kiem tra ""So du kha dung"".","1-2. OK.
3. So du = S.
4. Thanh toan Vi RFID OK.
5-6. So du = S - 30.000. Cap nhat REAL-TIME, khong can doi reload hay F5. Nhan vien mo KH len la thay so du moi ngay.","High","PENDING"
"POS_191","[TICH HOP] Ban don — Hoa Don Text hien day du thong tin","3","Integration","POS internal","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH VIP. Ban Ve 200.000d + Com 22.500d. Thanh toan tien mat.
4. Quan sat hop thoai hoa don.","1-2. OK.
3. Thanh toan OK.
4. Hoa don text hien: Ma HD (DH-...), Ngay gio, Danh sach SP x SL don gia, Tong goc = 222.500d, Giam (Khach Vip) = -20.000d, THUC THU = 202.500d, Phuong thuc = TienMat, Tich them = +X diem. Day du, khong thieu truong nao.","Medium","PENDING"
"POS_192","[TICH HOP] Ban don co giam gia — qua Don Hang — TrangThai = DaThanhToan","3","Integration","POS -> DonHang","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH VIP. Ban SP. Thanh toan OK.
4. Tim don hang moi.
5. Kiem tra TrangThai.","1-2. OK.
3-4. Thanh toan voi giam gia.
5. TrangThai = ""DaThanhToan"". Khong phai ""DangCho"" hay ""BiHuy"". Du co giam gia, trang thai van la thanh toan thanh cong.","Low","PENDING"
"POS_193","[TICH HOP] Ban SP — logout — login lai user khac — ton kho van dung","5","Integration","POS -> Auth -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"". Ban SP SL=5. Thanh toan OK.
3. Dang xuat.
4. Dang nhap ""thungan02"" / ""123456"".
5. Menu ""Kho Hang"". Kiem tra ton.","1-2. Ban OK tu user 1.
3-4. Doi sang user 2.
5. Ton kho VAN giam dung 5 (do user 1 da ban). Du lieu kho la chung, khong phu thuoc vao user dang nhap.","Medium","PENDING"
"POS_194","[TICH HOP] Ban SP — qua form Kho — hotkey F2/F3/F4/F5 van hoat dong","3","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap admin.
3. Menu ""Ban hang"". Ban SP. Thanh toan OK.
4. Menu ""Kho Hang"".
5. Nhan F2 (Nhap Kho). Form mo khong?
6. Dong. Nhan F3 (Xuat Kho). Form mo khong?
7. Dong. Nhan F4 (Kiem Ke). Form mo khong?
8. Dong. Nhan F5 (Dong Bo). Thong bao hien?","1-2. OK.
3. Ban OK.
4-8. Tat ca hotkey hoat dong binh thuong: F2 mo form Nhap Kho, F3 mo form Xuat Kho, F4 mo form Kiem Kho, F5 chay dong bo. Khong bi xung dot phim tat voi POS.","Low","PENDING"
"POS_195","[TICH HOP] Ban SP F&B don — KH diem < nguong — KHONG tich diem","5","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Khach Hang"". Tim KH thuong. Ghi nho diem = D.
4. Menu ""Ban hang"". Tim KH. Ban Com phan 22.500d (< 100K nguong tich).
5. Thanh toan OK.
6. Menu KH. Kiem tra diem.","1-2. OK.
3. Diem = D.
4-5. Don = 22.500d < 100.000d.
6. Diem VAN = D. Khong tich duoc vi chua dat nguong toi thieu.","Medium","PENDING"
"POS_196","[TICH HOP] Ban SP — qua KH — cot Ly Do trong Tab Diem ghi dung ma don","3","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH. Ban Ve 200.000d. Thanh toan OK. Ghi nho ma DH.
4. Menu ""Khach Hang"". Tab Diem.
5. Kiem tra cot ""Ly Do"" dong moi nhat.","1-2. OK.
3. Ma DH = ""DH-250412..."".
4-5. Cot Ly Do = ""Tich diem DH-250412..."". Khop voi ma don hang POS. Neu KH thac mac diem tu dau -> doi chieu duoc.","Low","PENDING"
"POS_197","[TICH HOP] Ban SP roi nhap kho — ton kho cong tru dung lich su","10","Integration","POS -> NhapKho -> Kho","1. Mo phan mem.
2. Dang nhap admin.
3. Menu ""Kho Hang"". Ton ""Nuoc ngot lon"" = 100.
4. Menu ""Ban hang"". Ban 10 lon. Thanh toan OK. Ton xuong 90.
5. Menu ""Kho Hang"" > ""Nhap Kho"". Nhap 50 lon nuoc ngot. Luu phieu.
6. Menu ""Kho Hang"". Kiem tra ton.
7. Click SP, xem The Kho.","1-2. OK.
3. Ton = 100.
4. Ban 10 -> ton = 90.
5. Nhap 50 -> ton = 140.
6. Ton = 140.
7. The Kho hien 2 dong moi: 1 dong Xuat (10, mau do) va 1 dong Nhap (50, mau xanh). Ton lien tuc: 100 -> 90 -> 140.","High","PENDING"
"POS_198","[TICH HOP] Ban SP roi xuat kho thu cong — tong tru cong don dung","10","Integration","POS -> XuatKho -> Kho","1. Mo phan mem.
2. Dang nhap admin.
3. Menu ""Kho Hang"". Ton ""Nuoc ngot lon"" = 100.
4. Menu ""Ban hang"". Ban 10 lon. Thanh toan OK.
5. Menu ""Kho Hang"" > ""Xuat Kho"" (F3). Xuat them 20 lon (ly do: ""Chuyen kho"").
6. Menu ""Kho Hang"". Kiem tra ton.","1-2. OK.
3. Ton = 100.
4. Ban POS -10 -> ton 90.
5. Xuat thu cong -20 -> ton 70.
6. Ton = 70. Tong tru = 10 (POS) + 20 (xuat thu cong) = 30. He thong tru cong don giua POS va xuat thu cong.","High","PENDING"
"POS_199","[TICH HOP] Ban SP roi Xuat Kho vuot ton — bi chan","7","Integration","POS -> XuatKho","1. Mo phan mem.
2. Dang nhap admin.
3. Menu ""Kho Hang"". Ton ""Mi/Pho"" = 5.
4. Menu ""Ban hang"". Ban ""Mi/Pho"" SL=3. Thanh toan OK. Ton con 2.
5. Menu ""Kho Hang"" > ""Xuat Kho"" (F3).
6. Them dong: Mi/Pho SL=5 (vuot ton 2).
7. Nhan ""Luu Phieu"".
8. Quan sat phan hoi.","1-2. OK.
3. Ton = 5.
4. Ban 3 -> ton = 2.
5-7. Xuat thu cong SL=5, nhung ton chi con 2.
8. Hop thoai canh bao: ""Khong du ton kho! Ton hien tai: 2"". He thong CHAN xuat vuot ton. SL bi ep ve 2 (hoac tu choi). Kho KHONG bi am.","Critical","PENDING"
"POS_200","[TICH HOP] Full E2E: Ban SP co KH VIP dung Ve — verify 5 form cung luc","15","E2E","Cross-form","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ton ""Nuoc ngot lon"" = A. Ghi nho ton ""Ve Nguoi lon"" (phi vat ly).
4. Menu ""Khach Hang"". Tim KH001 VIP. Ghi nho: Diem = D, TongChiTieu = T, So du vi = S.
5. Menu ""Ban hang"". Tim KH001.
6. Them ""Ve Nguoi lon"" SL=2 (400.000d goc). Them ""Nuoc ngot lon"" Thung SL=1 (1 Thung = 24 lon).
7. VIP giam 10% CHI tren Ve: giam = 40.000d. Thuc thu = 400.000 - 40.000 + gia_thung = X dong.
8. Nhan ""Dua du"", F9, xac nhan ""Co"".
9. >>> KIEM TRA 1: Form Phat Ve mo tu dong — hien 2 ve dien tu.
10. Dong form Phat Ve.
11. >>> KIEM TRA 2: Menu ""Kho Hang"". Nuoc ngot ton = A - 24 (da quy doi Thung). Ve: KHONG thay doi.
12. >>> KIEM TRA 3: Menu ""Khach Hang"". Tim KH001. Diem = D + Y (Y tinh tren thuc thu, he so 2.0). TongChiTieu = T + X.
13. >>> KIEM TRA 4: Tab Diem: dong moi ""TichLuy"" +Y pts.
14. >>> KIEM TRA 5: Tab Giao dich: dong moi ""Hoa don - DaThanhToan"" so tien = X.
15. So du vi KHONG thay doi (vi thanh toan tien mat, khong dung vi).","1-2. OK.
3. Ghi nho ton kho.
4. Ghi nho KH metrics.
5-8. Thanh toan OK.
9. Form Phat Ve: 2 ve, ma QR, trang thai Active. ✅
10. Dong.
11. Kho: Nuoc ngot = A - 24. Ve khong doi. ✅
12. KH: Diem tang dung he so VIP. TongChiTieu tang dung thuc thu. ✅
13. Tab Diem: dong moi. ✅
14. Tab GD: dong moi. ✅
15. Vi khong doi. ✅
DAY LA TEST CASE TONG HOP QUAN TRONG NHAT — kiem tra dong thoi 5 form: POS, Kho, KH, Phat Ve, The Kho.","Critical","PENDING"
