TC ID,Title,Est. (mins),Test Type,Area,Procedure / Steps,Expected Results,Priority,RESULT
POS_069,Phím F2 — Focus vào ô mã khách hàng,1,UI,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Nhấn phím F2.
5. Quan sát con trỏ.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Nhấn F2.
5. Con trỏ chuyển vào ô mã khách hàng.",Medium,PENDING
POS_070,Phím F8 — Focus vào ô tiền khách đưa,1,UI,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Nhấn phím F8.
5. Quan sát con trỏ.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Nhấn F8.
5. Con trỏ chuyển vào ô tiền khách đưa.",Medium,PENDING
POS_071,Phím Escape — Hủy đơn (giống nút Hủy đơn),2,UI,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click 1 SP vào giỏ.
5. Nhấn phím Escape.
6. Hộp thoại xác nhận hiện ra, nhấn ""Có"".
7. Quan sát.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ có 1 dòng.
5. Hộp thoại ""Hủy đơn hàng hiện tại và làm mới khách hàng?"" hiện ra.
6. Nhấn ""Có"".
7. Giỏ bị xóa sạch, nhãn KH về ""Khách vãng lai"", tổng tiền = 0.",Medium,PENDING
POS_072,Phím Escape khi giỏ trống — không hiện hộp thoại,1,UI,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Không thêm gì, giỏ trống.
5. Nhấn phím Escape.
6. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ trống.
5. Nhấn Escape.
6. KHÔNG hiện hộp thoại xác nhận (vì giỏ trống, không có gì để hủy). Màn hình giữ nguyên.",Low,PENDING
POS_073,Thanh toán Vé — tự động mở màn hình phát vé điện tử,5,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào ""Vé Người lớn"".
5. Nhấn ""Đưa đủ"", sau đó nhấn F9.
6. Xác nhận thanh toán nhấn ""Có"".
7. Quan sát sau khi thanh toán thành công.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ có ""Vé Người lớn"".
5. Tiền điền đủ.
6. Thanh toán thành công.
7. Vì đơn hàng có Vé -> hệ thống tự động mở cửa sổ phát vé điện tử (hiển thị thông tin vé: mã QR, tên vé, ngày, trạng thái). Sau khi đóng cửa sổ vé -> giỏ reset bình thường.",High,PENDING
POS_074,Thanh toán chỉ có F&B — hiện hóa đơn text (không hiện phát vé),5,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click ""Cơm phần"" (F&B, không phải Vé).
5. Nhấn ""Đưa đủ"", nhấn F9, xác nhận ""Có"".
6. Quan sát sau thanh toán.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ có ""Cơm phần"" (F&B).
5. Thanh toán thành công.
6. Vì đơn KHÔNG có Vé -> hiện hộp thoại hóa đơn dạng text (mã HĐ, ngày giờ, tên SP × SL, tổng gốc, giảm giá nếu có, thực thu, phương thức TT). KHÔNG mở cửa sổ phát vé. Sau khi nhấn OK -> giỏ reset.",Medium,PENDING
POS_075,Thanh toán với KH VIP — tích điểm sau thanh toán,5,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Tìm KH ""KH001"" (VIP, có điểm tích lũy).
5. Double-click ""Vé Người lớn"".
6. Nhấn ""Đưa đủ"", nhấn F9, xác nhận ""Có"".
7. Quan sát nội dung hộp thoại xác nhận TRƯỚC khi nhấn Có.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. KH VIP gắn.
5. Giỏ có Vé.
6. Hộp thoại xác nhận hiển thị.
7. Nội dung hộp thoại phải có dòng ""Tích thêm: +X điểm"" (X > 0) cho biết KH sẽ được cộng bao nhiêu điểm tích lũy sau giao dịch này.",High,PENDING
POS_076,KH có điểm tích lũy — hệ thống hỏi dùng điểm khi điểm lợi hơn CK,5,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Tìm KH có nhiều điểm tích lũy (giá trị quy đổi > chiết khấu VIP).
5. Thêm SP vào giỏ.
6. Nhấn F9 thanh toán.
7. Quan sát các hộp thoại tuần tự.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. KH gắn, nhãn hiện tên + điểm.
5. Giỏ có SP.
6. Nhấn F9.
7. Trước hộp thoại xác nhận thanh toán cuối, hiện thêm hộp thoại: ""Bạn có X điểm (=Y đ). Dùng Z điểm giảm W đ? (Lợi hơn chiết khấu V đ)"" với 2 nút Có/Không. Nếu nhấn ""Có"" -> dùng điểm. Nếu ""Không"" -> dùng CK VIP/KM.",High,PENDING
POS_077,KH chọn KHÔNG dùng điểm — vẫn áp chiết khấu VIP,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Tìm KH VIP có điểm.
5. Thêm Vé vào giỏ. Nhấn F9.
6. Hộp thoại hỏi dùng điểm hiện ra, nhấn ""Không"".
7. Xem hộp thoại xác nhận thanh toán.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. KH VIP gắn.
5. Giỏ có Vé. Nhấn F9.
6. Chọn ""Không"" dùng điểm.
7. Hộp thoại xác nhận thanh toán xuất hiện, áp chiết khấu VIP (10%) thay vì dùng điểm. Hiện đúng số tiền giảm theo CK VIP.",Medium,PENDING
POS_078,Quét mã Booking Đoàn (BK-xxx) — hiện thông tin quota,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Gõ ""BK-TEST01"" (mã booking đoàn) vào ô quét mã, nhấn Enter.
5. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Hệ thống nhận diện đây là mã Booking (bắt đầu bằng ""BK-""), không phải mã SP.
5. Hộp thoại hiển thị thông tin đoàn: Tên đoàn, danh sách suất ăn/dịch vụ còn lại (VD: ""Suất ăn trưa: còn 20/30""), hỏi ""Thêm 1 suất vào giỏ?"" (Có/Không).",High,PENDING
POS_079,Quét mã Booking — nhấn Có — thêm suất vào giỏ giá 0đ,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Gõ ""BK-TEST01"" vào ô quét mã, nhấn Enter.
5. Hộp thoại quota hiện ra, nhấn ""Có"".
6. Quan sát giỏ hàng.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Nhận diện mã Booking.
5. Nhấn ""Có"".
6. Giỏ hàng thêm các dòng có tên bắt đầu bằng ""[ĐOÀN]"", giá = 0đ. Nhãn KH đổi thành ""🏷️ ĐOÀN: Tên đoàn (CK X%)"" (chữ xanh lá). Tổng tiền = 0.",High,PENDING
POS_080,Quét mã Booking không tồn tại — báo lỗi,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Gõ ""BK-KHONG_CO"" vào ô quét mã, nhấn Enter.
5. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Hệ thống nhận diện là mã Booking nhưng không tìm thấy đoàn.
5. Hộp thoại: ""Không tìm thấy đoàn: BK-KHONG_CO"" hiển thị. Giỏ hàng không thay đổi.",Medium,PENDING
POS_081,Quét mã Booking đã hết quota ăn uống — báo hết,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Gõ mã booking của đoàn đã sử dụng hết quota ăn uống, nhấn Enter.
5. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Hệ thống tìm thấy đoàn nhưng quota = 0.
5. Hộp thoại: ""Đoàn 'Tên đoàn' không có suất ăn hoặc đã dùng hết!"" hiển thị. Giỏ hàng không thay đổi.",High,PENDING
POS_082,"Thanh toán đơn Đoàn — trừ quota, tạo đơn 0đ",5,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Gõ ""BK-TEST01"" vào ô quét mã, nhấn Enter.
5. Nhấn ""Có"" để thêm suất vào giỏ.
6. Nhấn F9 (hoặc bất kỳ nút thanh toán nào).
7. Hộp thoại xác nhận ""XÁC NHẬN ĐOÀN"" hiện, nhấn ""Có"".
8. Quan sát kết quả.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Nhận diện Booking.
5. Giỏ có các dòng ""[ĐOÀN]"" 0đ.
6. Nhấn thanh toán.
7. Hộp thoại xác nhận đoàn: ""Xác nhận phục vụ ĐOÀN: ... X mục — Tổng: 0 VNĐ (theo hợp đồng)"". Nhấn ""Có"".
8. Thành công. Thông báo ""Phục vụ đoàn thành công!"" với mã HĐ. Giỏ reset, nhãn KH về ""Khách vãng lai"" (chữ trắng bình thường).",High,PENDING
POS_083,Tài khoản không có quyền xem POS — màn hình bị khóa toàn bộ,3,Permission,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thukho01"" / ""123456"" (tài khoản kho, không có quyền POS).
3. Cố gắng mở menu ""Bán hàng"".
4. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Nếu menu ""Bán hàng"" hiển thị -> mở ra.
4. Toàn bộ màn hình POS bị khóa (Enabled = false). Không thể thao tác gì: không quét mã, không thêm SP, không thanh toán. Hoặc menu ""Bán hàng"" không hiện lên cho tài khoản này.",High,PENDING
POS_084,Tài khoản có VIEW_POS nhưng không có MANAGE_POS — nút Hủy đơn và Xóa giỏ bị khóa,3,Permission,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""nhanvien01"" / ""123456"" (có quyền xem POS, không có quyền quản lý POS).
3. Nhấn menu ""Bán hàng"".
4. Quan sát trạng thái nút ""Hủy đơn"" và ""Xóa giỏ hàng"".","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị, có thể quét mã và thêm SP.
4. Nút ""Hủy đơn"" bị khóa (xám, không bấm được). Nút ""Xóa giỏ hàng"" cũng bị khóa. Nhân viên vẫn có thể thanh toán bình thường nhưng không được hủy/xóa giỏ.",Medium,PENDING
POS_085,Thanh toán ghi nhận đúng tên Thu ngân đang đăng nhập,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Thêm 1 SP vào giỏ, thanh toán tiền mặt thành công (F9 -> Đưa đủ -> Xác nhận).
5. Mở lịch sử bán hàng (nếu có) và tìm đơn hàng vừa tạo.
6. Kiểm tra người lập.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Thanh toán thành công.
5. Đơn hàng vừa tạo hiển thị trong lịch sử.
6. Người lập / Thu ngân = ""thungan01"" (hoặc tên nhân viên tương ứng). Đảm bảo hệ thống ghi nhận đúng tài khoản đang đăng nhập.",Medium,PENDING
POS_086,"Mã hóa đơn sinh tự động, duy nhất cho mỗi đơn",3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Thanh toán đơn hàng thứ 1 (thêm SP, F9, Đưa đủ, Có). Ghi nhận mã HĐ trên hóa đơn (VD: ""DH-260412024501-A1B2"").
5. Thanh toán đơn hàng thứ 2. Ghi nhận mã HĐ.
6. So sánh 2 mã.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Đơn 1 thành công, mã HĐ hiển thị trên hóa đơn.
5. Đơn 2 thành công, mã HĐ hiển thị.
6. Hai mã HĐ KHÁC NHAU (được sinh tự động, có dấu thời gian và mã ngẫu nhiên đính kèm). Đảm bảo tính duy nhất.",Medium,PENDING
POS_087,Ô tiền khách đưa tự format số có dấu phân cách hàng nghìn,2,UI,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Nhấn F8 để focus ô tiền khách đưa.
5. Gõ ""500000"".
6. Quan sát giá trị hiển thị trong ô.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Con trỏ vào ô tiền.
5. Gõ 500000.
6. Ô tự động format thành ""500,000"" (có dấu phân cách nghìn). Con trỏ đặt ở cuối.",Low,PENDING
POS_088,Thanh toán với KH VVIP + KM sự kiện + Có điểm — popup xác nhận hiện đủ thông tin,5,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Tìm KH VVIP có điểm tích lũy.
5. Thêm Vé + Cơm phần vào giỏ (đủ ngưỡng KM sự kiện).
6. Nhấn F9.
7. Nếu hỏi dùng điểm -> chọn ""Không"".
8. Quan sát hộp thoại xác nhận cuối.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. KH VVIP gắn.
5. Giỏ có Vé + F&B, tổng đủ ngưỡng KM.
6. Nhấn F9.
7. Chọn không dùng điểm.
8. Hộp thoại xác nhận ghi đầy đủ: Tổng đơn, dòng giảm giá (nguồn: KM sự kiện hoặc VIP — cái nào lớn hơn), Thanh toán thực tế, Phương thức, Số mặt hàng, Tích thêm bao nhiêu điểm. Chiết khấu CHỈ tính trên Vé, không tính trên Cơm phần.",High,PENDING
POS_089,Hóa đơn hiển thị tên ĐVT đã chọn (VD: Thùng),3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Thêm ""Nước ngọt lon"" vào giỏ, đổi ĐVT sang ""Thùng"".
5. Nhấn ""Đưa đủ"", F9, xác nhận.
6. Quan sát nội dung hóa đơn.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Giỏ: ""Nước ngọt lon"" ĐVT=""Thùng"" SL=1.
5. Thanh toán thành công.
6. Hóa đơn hiển thị: ""Nước ngọt lon x1 Thùng ..."" — tên ĐVT được in rõ ràng trên hóa đơn để nhân viên giao hàng biết giao đúng.",Medium,PENDING
POS_090,Thanh toán SP F&B — kho tự động trừ tồn,5,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Ghi lại tồn kho ""Cơm phần"" hiện tại (có thể mở màn hình Kho hàng kiểm tra trước VD: 420).
5. Quay lại POS, thêm ""Cơm phần"" SL = 5.
6. Thanh toán thành công (Đưa đủ -> F9 -> Có).
7. Mở lại màn hình Kho hàng, kiểm tra tồn kho ""Cơm phần"".","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Tồn kho trước = 420 (VD).
5. Giỏ: ""Cơm phần"" SL=5.
6. Thanh toán thành công.
7. Tồn kho sau = 415 (= 420 - 5). Hệ thống đã tự động trừ kho sau khi bán.",Critical,PENDING
POS_091,Thanh toán SP với ĐVT Thùng — kho trừ đúng số lượng quy đổi,5,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Ghi lại tồn kho ""Nước ngọt lon"" (VD: 500 lon).
5. Quay lại POS, thêm ""Nước ngọt lon"", đổi ĐVT sang ""Thùng"" (1 Thùng = 24 lon), SL = 2.
6. Thanh toán thành công.
7. Mở Kho hàng kiểm tra tồn kho ""Nước ngọt lon"".","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Tồn trước = 500 lon.
5. Giỏ: ""Nước ngọt lon"" ĐVT=""Thùng"" SL=2.
6. Thanh toán thành công.
7. Tồn kho sau = 452 lon (= 500 - 2×24 = 500 - 48 = 452). Kho trừ đúng 48 lon (2 Thùng × 24 lon/Thùng), KHÔNG trừ 2 lon.",Critical,PENDING
POS_092,Thanh toán Vé — kho KHÔNG bị trừ (Vé không phải hàng vật lý),3,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click ""Vé Người lớn"" SL = 3.
5. Thanh toán thành công.
6. Mở Kho hàng, tìm xem có ""Vé Người lớn"" trong bảng tồn kho không.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Giỏ: Vé SL=3.
5. Thanh toán OK.
6. Vé KHÔNG xuất hiện trong bảng tồn kho (vì không phải hàng vật lý, không cần trừ kho). Kho chỉ quản lý đồ ăn uống và đồ lưu niệm.",Medium,PENDING
POS_093,Chọn Kho khác từ dropdown — kho trừ đúng kho được chọn,5,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Đổi dropdown Kho sang ""Kho canteen"" (nếu có).
5. Ghi lại tồn kho ""Cơm phần"" tại ""Kho canteen"".
6. Thêm ""Cơm phần"" SL=2, thanh toán thành công.
7. Kiểm tra tồn kho ""Cơm phần"" tại ""Kho canteen"" và ""Kho trung tâm"".","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Dropdown chuyển sang ""Kho canteen"".
5. Ghi nhận tồn kho.
6. Thanh toán OK.
7. Tồn kho ""Kho canteen"" giảm 2. Tồn kho ""Kho trung tâm"" KHÔNG thay đổi. Hệ thống trừ đúng kho được chọn.",Medium,PENDING
POS_094,Camera quét mã vạch — bật/tắt/quét,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Nhấn nút ""Cam"" (bật camera).
5. Đưa mã vạch trước camera (hoặc dùng ảnh có mã vạch).
6. Quan sát phản hồi.
7. Nhấn nút ""Tắt"" để tắt camera.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Camera bật, ô xem trước camera hiện hình, nút đổi thành ""Tắt"" (màu đỏ).
5. Camera đọc được mã vạch -> sản phẩm tương ứng tự động thêm vào giỏ + tiếng beep.
6. Ô quét mã tự xóa.
7. Camera tắt, ô hình ẩn, nút đổi lại ""Cam"".",Medium,PENDING
POS_095,Quét file ảnh có mã vạch,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Nhấn nút ""Quét file"".
5. Chọn 1 file ảnh có chứa mã vạch SP hợp lệ.
6. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Hộp thoại chọn file mở ra.
5. Chọn ảnh có mã vạch.
6. Nếu đọc được mã -> SP tương ứng thêm vào giỏ. Nếu không đọc được -> thông báo lỗi.",Low,PENDING
POS_096,Thanh toán xong — ô tiền khách đưa và tiền thừa tự reset,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Thêm SP, nhấn ""200K"", thanh toán F9 thành công.
5. Quan sát ô tiền khách đưa và nhãn tiền thừa SAU khi thanh toán xong.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Thanh toán thành công, hóa đơn hiển thị.
5. Sau khi đóng hóa đơn: ô tiền khách đưa trống (hoặc = 0). Nhãn tiền thừa hiện ""0 đ"". Nút TT tiền mặt về trạng thái khóa (xám). Sẵn sàng cho đơn mới.",Low,PENDING
POS_097,2 Thu ngân bán cùng SP cùng lúc — kho trừ đúng tổng,5,E2E,POS,"1. Trên máy 1: Mở phần mềm, đăng nhập ""thungan01"".
2. Trên máy 2: Mở phần mềm, đăng nhập ""thungan02"" (nếu có).
3. Cả 2 cùng mở POS, cùng thêm ""Cơm phần"" SL=3.
4. Máy 1 thanh toán trước.
5. Máy 2 thanh toán sau.
6. Kiểm tra kho.","1. Phần mềm mở 2 cửa sổ trên 2 máy.
2. Đăng nhập 2 TK khác.
3. Cả 2 giỏ đều có ""Cơm phần"" SL=3.
4. Máy 1 thanh toán OK, kho trừ 3.
5. Máy 2 thanh toán OK, kho trừ thêm 3.
6. Tổng kho giảm 6 (= 3+3). Nếu kho chỉ còn 5 thì máy 2 phải bị chặn (tùy lúc kiểm tra realtime).",Medium,PENDING
POS_098,"Hủy xác nhận thanh toán (nhấn ""Không"") — giỏ giữ nguyên",2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Thêm 2 SP vào giỏ.
5. Nhấn F9 (TT tiền mặt).
6. Hộp thoại xác nhận hiện ra, nhấn ""Không"".
7. Quan sát giỏ hàng.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Giỏ có 2 dòng.
5. Nhấn F9.
6. Hộp thoại ""XÁC NHẬN THANH TOÁN"" hiện ra.
7. Nhấn ""Không"" -> HỦY thanh toán. Giỏ hàng GIỮ NGUYÊN 2 dòng, tổng tiền không đổi. Hệ thống quay lại trạng thái trước khi nhấn F9.",Medium,PENDING
POS_099,"Hủy xác nhận xóa giỏ (nhấn ""Không"") — giỏ giữ nguyên",2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Thêm 3 SP vào giỏ.
5. Nhấn nút ""Xóa giỏ hàng"".
6. Hộp thoại ""Xóa toàn bộ giỏ hàng?"" hiện, nhấn ""Không"".
7. Quan sát giỏ hàng.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Giỏ có 3 dòng.
5. Nhấn nút xóa giỏ.
6. Hộp thoại hiện ra.
7. Nhấn ""Không"" -> giỏ GIỮ NGUYÊN 3 dòng. Không mất dữ liệu.",Low,PENDING
POS_100,Giỏ chỉ có Combo — thanh toán thành công,3,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Quét mã ""CB001"" (Combo đang hoạt động) vào ô quét mã, Enter.
5. Nhấn ""Đưa đủ"".
6. Nhấn F9. Xác nhận ""Có"".
7. Quan sát kết quả.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Bán hàng hiển thị.
4. Giỏ có 1 dòng ""[COMBO] ..."" SL=1.
5. Tiền đưa điền đủ.
6. Hộp thoại xác nhận. Nhấn ""Có"".
7. Thanh toán thành công. Hóa đơn hiển thị đúng tên Combo, giá, tổng. Giỏ reset.",Medium,PENDING
